name,discipline,address,city,postcode,phone,email,website,rating,reviews_count,source,scraped_at
Colchester Combat Karate,BJJ,"Aldham, Hall CO6 3RB",Colchester,CO6 3RB,07789 174637,,https://www.instagram.com/cck_colchester_combat_karate?igsh=MXVpNGRrbnBxbmVoYQ==,5.0,1,google_maps,2026-03-05T19:28:55.885039+00:00
Shogun Practical Karate,BJJ,"School Rd, Rendlesham, Langham, Colchester CO4 5PB",Colchester,CO4 5PB,07990 668786,info@shogunpracticalkarate.com,http://shogunpracticalkarate.com/,5.0,1,google_maps,2026-03-05T19:28:57.572468+00:00
MindPoint Limited,BJJ,"1 George Williams Way, Colchester CO1 2JS",Colchester,CO1 2JS,01206 432000,,http://www.mindpoint.co.uk/,,,google_maps,2026-03-05T19:28:59.362513+00:00
Bushido Ju-Jitsu Ryu,BJJ,"Kelvedon Institute New Hall, 78 High St, Kelvedon, Colchester CO5 9AA",Colchester,CO5 9AA,07359 846216,,http://www.bushidodojo.co.uk/,5.0,5,google_maps,2026-03-05T19:29:01.142403+00:00
BJJ Essex,BJJ,"The Seedbed Centre, Severalls Industrial Park, Wyncolls Rd, Highwoods, Colchester CO4 9HT",Colchester,CO4 9HT,07792 309860,,,5.0,3,google_maps,2026-03-05T19:29:02.963535+00:00
Adrenalyze Leisure,BJJ,"The Seedbed Centre, Severalls Industrial Park, Wyncolls Rd, Highwoods, Colchester CO4 9HT",Colchester,CO4 9HT,07792 309860,,,5.0,3,google_maps,2026-03-05T19:29:04.854862+00:00
Mckenzie BJJ,BJJ,"3, Priestley Way, Crawley RH10 9NT",Crawley,RH10 9NT,01293 552511,,,5.0,22,google_maps,2026-03-05T19:29:41.901282+00:00
Crawley Martial Arts Academy,BJJ,"Unit 3, Metana House, Priestley Way, Crawley RH10 9NT",Crawley,RH10 9NT,01293 552511,crawleythaiboxing@yahoo.co.uk,http://www.crawleymartialartsacademy.com/,5.0,85,google_maps,2026-03-05T19:29:43.591765+00:00
JIN MMA,BJJ,"Unit 18, The Stanley Centre, Kelvin Way, Manor Royal, Crawley RH10 9SE",Crawley,RH10 9SE,07347 720984,,http://jinmma.com/,5.0,40,google_maps,2026-03-05T19:29:45.300302+00:00
Crawley Black Belt Academy,BJJ,"K2, Pease Pottage Hill, Crawley RH11 9BQ",Crawley,RH11 9BQ,01293 524621,,http://www.crawley-karate.com/,5.0,7,google_maps,2026-03-05T19:29:46.989928+00:00
121 BJJ - Private Brazilian Jiu Jitsu Coach,BJJ,,Crawley,,07539 414088,,https://xn--ww-9ua.121bjj.com/,,,google_maps,2026-03-05T19:29:48.686965+00:00
Crawley Combat Academy,BJJ,"Hut 17 Tilgate Park Recreation Centre Tilgate Park, Crawley RH10 5PH",Crawley,RH10 5PH,07751 843751,krcollyer@gmail.com,http://www.crawleycombatacademy.com/,5.0,75,google_maps,2026-03-05T19:29:50.332620+00:00
NEXUS Martial Arts,BJJ,"Knepp Cl, Crawley RH10 7AS",Crawley,RH10 7AS,07480 800242,info@nexus-fit.com,http://www.nexus-fit.com/,5.0,18,google_maps,2026-03-05T19:29:52.030675+00:00
The Forge Martial Arts Academy,BJJ,"Tilgate Forest Recreation Centre, Crawley RH11 9BQ",Crawley,RH11 9BQ,07549 924018,info@theforgemartialartsacademy.com; info@theforgemartialartsacademy.co.uk; info@theforgemartialartsacademy.co,http://www.theforgemartialartsacademy.com/,4.8,25,google_maps,2026-03-05T19:29:53.739001+00:00
Lumpini Fight Academy,BJJ,"Priestley Way, Crawley RH10 9NT",Crawley,RH10 9NT,01293 552511,info@crawleymartialartsacademy.com,https://www.crawleyfitness.com/lumpini-fight-team/,5.0,20,google_maps,2026-03-05T19:29:55.441487+00:00
Hero Martial Arts Schools Crawley,BJJ,"Pound Hill Infant Academy, Crawley RH10 7EB",Crawley,RH10 7EB,07700 142376,office@heromartialartsschools.com,https://heromartialartsschools.com/,5.0,62,google_maps,2026-03-05T19:29:57.147027+00:00
Street Defence Academy,BJJ,"212 Ashdown Dr, Crawley RH10 5DU",Crawley,RH10 5DU,07476 479892,stkaglobal@gmail.com; imranstka@gmail.com,http://www.kungfucrawley.co.uk/,5.0,2,google_maps,2026-03-05T19:29:58.869967+00:00
Souca Jujutsu,BJJ,"Tilgate Drive Hut 14, Crawley RH11 9BQ",Crawley,RH11 9BQ,07881 227223,,http://www.soucajujutsu.com/,,,google_maps,2026-03-05T19:30:00.599267+00:00
Crawley Combat Academy - Gutter Wing Chun,BJJ,"Hut 17 Tilgate Park Recreation Centre Tilgate Park, Tilgate Dr, Crawley RH10 5PH",Crawley,RH10 5PH,07751 843751,,https://crosskravmaga.co.uk/,5.0,10,google_maps,2026-03-05T19:30:02.317778+00:00
Gatwick kickboxing Club,BJJ,"Tilgate Dr, Crawley RH10 5PH",Crawley,RH10 5PH,07789 761152,,http://gatwickkickboxing.co.uk/,5.0,11,google_maps,2026-03-05T19:30:04.084060+00:00
The Self Defence Centre,BJJ,"17 Tilgate Dr, Crawley RH10 5PQ",Crawley,RH10 5PQ,07751 843751,,,5.0,1,google_maps,2026-03-05T19:30:05.881638+00:00
AK'S GYM - MMA MARTIAL ARTS CRAWLEY,BJJ,"Unit 1, Stanley House, Kelvin Way, Crawley RH10 9SE",Crawley,RH10 9SE,01293 731099,,http://www.aksgym.co.uk/,4.8,56,google_maps,2026-03-05T19:30:07.634306+00:00
Tetsu Tori Jujitsu Dojo,BJJ,"Tetsu Tori Dojo Hut 14, Huts RH10 5PH",Crawley,RH10 5PH,07970 780685,,http://www.tetsu-tori.co.uk/,5.0,5,google_maps,2026-03-05T19:30:09.421162+00:00
Kung Fu Schools Crawley,BJJ,"1A Spindle Way, Crawley RH10 1TG",Crawley,RH10 1TG,01293 544333,,https://www.crawleymartialarts.co.uk/,4.9,106,google_maps,2026-03-05T19:30:11.120122+00:00
"Kin Ryu Judo Club, Crawley",BJJ,"K2, Pease Pottage Hill, Crawley RH11 9BQ",Crawley,RH11 9BQ,07940 653563,udoref@hotmail.com; hi@mystore.com; judoref@hotmail.com,http://www.kinryujudo.org.uk/,5.0,7,google_maps,2026-03-05T19:30:12.818760+00:00
Peak Performance Martial Arts - Maidenbower,BJJ,"Maidenbower Infants School, Harvest Rd, Crawley RH10 7RA",Crawley,RH10 7RA,07884 667173,,http://www.ppckd.com/,4.7,3,google_maps,2026-03-05T19:30:14.536807+00:00
Powerpunchpt,BJJ,"Furlong Farm, Rusper Rd, Crawley RH11 0LN",Crawley,RH11 0LN,07555 319020,,,5.0,37,google_maps,2026-03-05T19:30:16.239479+00:00
Warrior Arts & Fitness,BJJ,"13, Riverview Business Park Station Rd, Forest Row RH18 5FS",Crawley,RH18 5FS,07713 086557,email@warrior-arts-fitness.com,http://www.warrior-arts-fitness.com/,4.9,13,google_maps,2026-03-05T19:30:17.941930+00:00
Matt Fiddes Crawley,BJJ,"Community Centre, 4 Kidborough Rd, Crawley RH11 8HW",Crawley,RH11 8HW,07506 767645,,http://www.mattfiddes.com/group/mfsouthcoast,5.0,1,google_maps,2026-03-05T19:30:19.666407+00:00
"SKF Crawley Dojo - Family Martial Arts, Karate & Kickboxing",BJJ,"First Floor, Pelham House, Broadfield Barton, Crawley RH11 9BA",Crawley,RH11 9BA,07889 539150,info@skfkarate.com,http://www.skfkarate.com/,4.9,40,google_maps,2026-03-05T19:30:21.391209+00:00
Shaolin Tai Chi Kung Fu Academy,BJJ,"Southgate Community Centre, Ditchling Hill, Crawley RH11 8QL",Crawley,RH11 8QL,07476 479892,stkaglobal@gmail.com; imranstka@gmail.com,http://www.kungfucrawley.co.uk/,5.0,38,google_maps,2026-03-05T19:30:23.179544+00:00
Wing Chun Crawley,BJJ,"25 Gales Pl, Three Bridges, Crawley RH10 1QG",Crawley,RH10 1QG,07920 115730,sifustuart@gmail.com,https://www.wingchuncrawley.com/,5.0,7,google_maps,2026-03-05T19:30:28.462685+00:00
Dorking Brazilian Jiu-jitsu,BJJ,"26-28 Hampstead Rd, Dorking RH4 3AF",Crawley,RH4 3AF,07706 697339,hello@kobabjj.com,https://kobabjj.com/classes,4.9,27,google_maps,2026-03-05T19:30:30.221787+00:00
SHOTOKAN KARATE SAMURAI CRAWLEY DOJO,BJJ,"Dorsten Square, Crawley RH11 8XW",Crawley,RH11 8XW,,,,4.8,18,google_maps,2026-03-05T19:30:32.045899+00:00
Shōten Kyōdo Martial Arts,BJJ,"Hut 15, Tilgate Park, Tilgate Forest Recreation Centre, Crawley RH10 5PQ",Crawley,RH10 5PQ,099999427795,,https://www.shotenkyodomartialarts.co.uk/,5.0,1,google_maps,2026-03-05T19:30:33.914919+00:00
Jay Butler Brazilian Jiu Jitsu,BJJ,"1st Floor, Rosebank Parade, Yateley GU46 7UW",Crawley,GU46 7UW,07938 390907,contact@sansoxygen.com,http://www.jaybutler-bjj.com/,5.0,106,google_maps,2026-03-05T19:30:35.684287+00:00
Crawley Bachata Salsa Academy,BJJ,"Sahara Shisha bar 10, Grand Parade, High St, Crawley RH10 1BU",Crawley,RH10 1BU,07863 156098,info@crawleybachatasalsa.com,http://www.crawleybachatasalsa.com/,4.9,102,google_maps,2026-03-05T19:30:37.420040+00:00
Concept Jiu-jitsu,BJJ,"E Mascalls Ln, Lindfield, Haywards Heath RH16 2QN",Crawley,RH16 2QN,07460 181981,enquiries@conceptjiujitsu.co.uk; me@mail.com,https://concept-jiu-jitsu.gymdesk.com/,5.0,43,google_maps,2026-03-05T19:30:39.173289+00:00
Godalming Brazilian Jiu Jitsu,BJJ,"Summers Rd, Godalming GU7 3BW",Crawley,GU7 3BW,07388 398807,godalmingbjj@gmail.com,http://www.godalmingbjj.com/,5.0,23,google_maps,2026-03-05T19:30:40.909670+00:00
Mantis Fist kung fu School,BJJ,"195b, Unit 2, at the yard, Three Bridges, Crawley RH10 1LG",Crawley,RH10 1LG,07913 377775,,http://mantisfistkungfu.co.uk/,5.0,4,google_maps,2026-03-05T19:30:42.665158+00:00
Empower Martial Arts,BJJ,"Shackleton Rd, Crawley RH10 5DF",Crawley,RH10 5DF,07596 152478,,https://empowersports.bmaba.club/,5.0,3,google_maps,2026-03-05T19:30:44.454118+00:00
Authentic Taekwon-Do Academies ATA-GB,BJJ,"Broadfield Community Centre, Broadfield Barton, Crawley RH11 9BA",Crawley,RH11 9BA,07400 861494,info@authentictaekwondoassociation.co.uk,http://www.authentictaekwondoassociation.co.uk/,5.0,7,google_maps,2026-03-05T19:30:46.198968+00:00
Fortitude Academy East Grinstead,BJJ,"49 Queen's Rd, East Grinstead RH19 1BG",Crawley,RH19 1BG,01342 302192,fortitudepolicy@gmail.com; office@fortitudeacademy.co.uk,https://tkd4u.co.uk/locations/sussex-martial-arts/martial-arts-east-grinstead/,4.9,38,google_maps,2026-03-05T19:30:47.924199+00:00
Peak Performance Martial Arts and Fitness - Horley,BJJ,"Balcombe Rd, Horley RH6 9AB",Crawley,RH6 9AB,07590 559421,,,5.0,12,google_maps,2026-03-05T19:30:49.643384+00:00
Surrey Martial Arts Club,BJJ,"53 Ormside Way, Holmethorpe, Redhill RH1 2LW",Crawley,RH1 2LW,01737 773770,support@smacjiujitsu.com,http://surreymartialartsclub.co.uk/,5.0,23,google_maps,2026-03-05T19:30:51.407769+00:00
Shinsei Dojo,BJJ,"Copthorne Bank, Copthorne, Horley RH10 3JH",Crawley,RH10 3JH,,,https://www.shinseidojo.org/,5.0,2,google_maps,2026-03-05T19:30:53.254208+00:00
K2 Crawley,BJJ,"16-22 Pritchard's Rd, London E2 9AP",Crawley,E2 9AP,020 7729 3907,fightzonelondon@gmail.com; support@fightzonelondon.co.uk,http://fightzonelondon.co.uk/,4.9,609,google_maps,2026-03-05T19:30:57.053621+00:00
Los Banditos Submission Grappling Club,BJJ,,Crawley,,07539 414088,,https://xn--ww-9ua.121bjj.com/,,,google_maps,2026-03-05T19:31:00.532965+00:00
Karate Crawley,BJJ,"191 Martyrs Ave, Crawley RH11 7SQ",Crawley,RH11 7SQ,07476 479892,stkaglobal@gmail.com; imranstka@gmail.com,http://www.kungfucrawley.co.uk/,5.0,1,google_maps,2026-03-05T19:31:02.198965+00:00
IchiBan Karate,BJJ,"Hut, 27 Tilgate Dr, Crawley RH10 5HW",Crawley,RH10 5HW,07887 677067,,http://www.ichibanskc.com/,5.0,6,google_maps,2026-03-05T19:31:04.026238+00:00
SWBJJ (Horsham Brazilian jiujitsu),BJJ,"Unit 3 Capons Hill, Station Rd, Cowfold, Horsham RH13 8DE",Crawley,RH13 8DE,01403 864444,mma.horsham@gmail.com,https://www.horshammartialartsacademy.com/,5.0,259,google_maps,2026-03-05T19:31:05.976711+00:00
MMADen Battersea,BJJ,"Arch 68 Queen's Circus, Prince of Wales Dr, Queenstown Rd, London SW8 4NE",Crawley,SW8 4NE,020 7627 5469,contact@mmaden.com,http://www.mmaden.com/,4.6,66,google_maps,2026-03-05T19:31:07.774029+00:00
Crawley Kyokushin Karate,BJJ,"Hunt 25 Tilgate Drive, Crawley RH10 5PH",Crawley,RH10 5PH,07723 603635,,,5.0,12,google_maps,2026-03-05T19:31:09.474443+00:00
Crawley Tae Kwon Do,BJJ,"Harvest Rd, Crawley RH10 7QH",Crawley,RH10 7QH,0800 917 6238,karl@karljamestaekwondo.co.uk,http://www.karljamestaekwondo.co.uk/,5.0,6,google_maps,2026-03-05T19:31:11.165060+00:00
Memento Mori Martial Arts Reigate,BJJ,"3rd Floor, 33-35, 33-35 Bell St, Reigate RH2 7AD",Crawley,RH2 7AD,01737 223339,,https://mementomorimartialarts.co.uk/,4.8,75,google_maps,2026-03-05T19:31:12.857702+00:00
Fuzion Martial arts,BJJ,"Innes Pavilion, Thornton Cl, Horley RH6 8RJ",Crawley,RH6 8RJ,07506 192390,,http://fuziondojo.com/,5.0,6,google_maps,2026-03-05T19:31:16.256272+00:00
Athena Martial Arts,BJJ,"19 The Meadway, Horley RH6 9AW",Crawley,RH6 9AW,07801 442730,,https://www.athenamartialarts.com/,5.0,3,google_maps,2026-03-05T19:31:17.977106+00:00
Gatwick Keystone Boxing Club,BJJ,"Youth Centre, St Georges Ct, Longmere Rd, Crawley RH10 8ND",Crawley,RH10 8ND,07956 650608,,https://www.facebook.com/Gatwickkeystoneboxingclub/,4.7,15,google_maps,2026-03-05T19:31:21.424142+00:00
Southside Kings Fight Academy,BJJ,"Unit 12 Progress Industrial Park, Progress Way, Croydon CR0 4XD",Crawley,CR0 4XD,07434 631916,southsidekingsfightacademy@gmail.com; me@mail.com,http://sskfightacademy.co.uk/,5.0,32,google_maps,2026-03-05T19:31:23.160313+00:00
Shaolin Tai Chi Kung fu Academy,BJJ,"19 Alicia Ave, Pound Hill, Crawley RH10 7AY",Crawley,RH10 7AY,07476 479892,,,5.0,5,google_maps,2026-03-05T19:31:24.949296+00:00
PATELLO BRAZILIAN JIU JITSU,BJJ,"84 Walton Rd, Molesey, East Molesey KT8 0DL",Crawley,KT8 0DL,07920 018506,patellobjjmolesey@gmail.com,http://www.patellobjj.co.uk/,5.0,109,google_maps,2026-03-05T19:31:28.437984+00:00
Matt Fiddes East Grinstead,BJJ,"The Amazon Studio, Jubilee Community Centre, Charlwoods Rd, East Grinstead RH19 2HL",Crawley,RH19 2HL,07506 767645,,http://www.mattfiddes.com/group/mfsouthcoast,,,google_maps,2026-03-05T19:31:30.238793+00:00
Flavio - Jiu Jitsu Coach,BJJ,"The Amazon Studio, Jubilee Community Centre, Charlwoods Rd, East Grinstead RH19 2HL",Crawley,RH19 2HL,07506 767645,,http://www.mattfiddes.com/group/mfsouthcoast,,,google_maps,2026-03-05T19:31:32.160940+00:00
Alibi BJJ Academy -Woking,BJJ,"G M S House, Boundary Rd, Woking GU21 5BX",Crawley,GU21 5BX,07794 334104,support@webador.com; wokingwma@gmail.com,https://www.martialartswoking.com/brazilian-jiu-jitsu,5.0,14,google_maps,2026-03-05T19:31:33.837162+00:00
Brazilian jiu jitsu and MMA,BJJ,"G M S House, Boundary Rd, Woking GU21 5BX",Crawley,GU21 5BX,07794 334104,support@webador.com; wokingwma@gmail.com,https://www.martialartswoking.com/brazilian-jiu-jitsu,5.0,14,google_maps,2026-03-05T19:31:35.662354+00:00
Studio NW2 - Brazilian Jiu-Jitsu,BJJ,"3 Oaklands Rd, London NW2 6DJ",Crawley,NW2 6DJ,07592 977193,info@studionw2.com,http://www.studionw2.com/,5.0,65,google_maps,2026-03-05T19:31:37.497356+00:00
Crawley Boxing Club,BJJ,"3 Oaklands Rd, London NW2 6DJ",Crawley,NW2 6DJ,07592 977193,info@studionw2.com,http://www.studionw2.com/,5.0,65,google_maps,2026-03-05T19:31:39.356349+00:00
Ren Ryū Karate Club - Horley,BJJ,"Horley Leisure Centre, Anderson Way, Horley RH6 8SP",Crawley,RH6 8SP,07449 097403,renryukarate@gmail.com,https://www.renryukarate.com/,,,google_maps,2026-03-05T19:31:41.138464+00:00
Mountain Warriors Martial Arts,BJJ,"75 Horley Rd, Salfords, Redhill RH1 5AL",Crawley,RH1 5AL,07742 056154,,http://www.mountainwarriors.com/,5.0,4,google_maps,2026-03-05T19:31:42.802745+00:00
Women's Fitness & Kickboxing East Grinstead,BJJ,"3B, Birches Industrial Estate, 3B The, East Grinstead RH19 1XZ",Crawley,RH19 1XZ,07793 134223,,http://www.kfagym.com/,5.0,1,google_maps,2026-03-05T19:31:44.495584+00:00
Mind & Body Studio,BJJ,"2nd floor, Pelham House, Spirit Centre, Located, Broadfield Barton, Crawley RH11 9BA",Crawley,RH11 9BA,07889 539150,inf0@spiritcentre.co.uk,http://www.spiritmindandbodystudio.com/,4.8,24,google_maps,2026-03-05T19:31:46.227007+00:00
Seishin Budo Dojo UK,BJJ,"Imberhorne Way, East Grinstead RH19 1RL",Crawley,RH19 1RL,07872 449093,,,,,google_maps,2026-03-05T19:31:47.966203+00:00
Oakwood Sports Centre,BJJ,"Smallfield Rd, Smallfield, Horley RH6 9AU",Crawley,RH6 9AU,01293 822238,reception@oakwoodsportscentre.com,http://www.oakwoodsportscentre.com/,4.2,173,google_maps,2026-03-05T19:31:49.644410+00:00
Crawley Fitness & Personal Training,BJJ,"Priestley Way, Crawley RH10 9NT",Crawley,RH10 9NT,01293 552511,crawleythaiboxing@yahoo.co.uk,http://www.crawleymartialartsacademy.com/,5.0,4,google_maps,2026-03-05T19:31:53.093948+00:00
Kids Martial Arts Classes,BJJ,"3B The Birches Industrial estate Felbridge, East Grinstead RH19 1XZ",Crawley,RH19 1XZ,07793 134223,,http://www.kfagym.com/,4.8,4,google_maps,2026-03-05T19:31:54.831717+00:00
Croydon Brazilian Jiu Jitsu,BJJ,"16 Berkeley St, London W1J 8DZ",Crawley,W1J 8DZ,07360 542667,info@balancebjj.co.uk,http://www.balancebjj.co.uk/,5.0,16,google_maps,2026-03-05T19:31:58.421102+00:00
Boxfit Academy,BJJ,"Till gate huts, Tilgate Dr, Crawley RH11 9BQ",Crawley,RH11 9BQ,07921 517408,,http://www.boxfit-academy.co.uk/,5.0,1,google_maps,2026-03-05T19:32:00.113611+00:00
Small Circle Jujitsu,BJJ,"Leatherhead Leisure Centre, Guildford Rd, Fetcham, Leatherhead KT22 9BL",Crawley,KT22 9BL,07768 840944,,https://www.smallcirclejujitsu.co.uk/,5.0,3,google_maps,2026-03-05T19:32:01.961935+00:00
Elements Martial Arts Haywards Heath,BJJ,"4D Studios, 4D Burrell Rd, Haywards Heath RH16 1TW",Crawley,RH16 1TW,07940 025783,,https://elementsmartialartshh.co.uk/,4.9,75,google_maps,2026-03-05T19:32:03.780988+00:00
Athena martial arts,BJJ,"YMCA, Slipshatch Rd, Reigate RH2 8HA",Crawley,RH2 8HA,07801 442730,,http://www.athenamartialarts.com/,5.0,2,google_maps,2026-03-05T19:32:05.726518+00:00
Win Taekwondo Academy,BJJ,"Subud Hall, Allingham Rd, Reigate RH2 8HX",Crawley,RH2 8HX,07956 998556,win4blue@aol.com,https://www.wintaekwondoacademy.com/,5.0,1,google_maps,2026-03-05T19:32:07.522498+00:00
Compound Club,BJJ,"Compound Club, Field View Business Center, Newchapel Rd, Newchapel, Lingfield RH7 6LE",Crawley,RH7 6LE,07949 450374,info@compoundclub.uk,https://www.compoundclub.uk/,5.0,15,google_maps,2026-03-05T19:32:09.153205+00:00
Surrey Kung Fu,BJJ,"Park Church, Park Ln E, Reigate RH2 8BD",Crawley,RH2 8BD,07424 253605,,https://www.surreykungfu.com/,5.0,2,google_maps,2026-03-05T19:32:10.778330+00:00
Fighting Fit,BJJ,"192 Merton Rd, London SW19 1EG",Crawley,SW19 1EG,07774 887885,,http://www.fighting-fit.com/,4.2,11,google_maps,2026-03-05T19:32:12.479550+00:00
Shin Kick Martial Arts & Fitness Centre,BJJ,"UNIT 3, 21 - 22 Woodbridge Meadows, Guildford GU1 1BA",Crawley,GU1 1BA,07870 626559,,https://www.shinkick.co.uk/,5.0,26,google_maps,2026-03-05T19:32:14.189497+00:00
Taekwon-Do,BJJ,"Oriel High School, Maidenbower Ln, Crawley RH10 7XW",Crawley,RH10 7XW,01444 233356,,http://martialarts-burgesshill.co.uk/,,,google_maps,2026-03-05T19:32:15.947735+00:00
Miles Martial Arts East Grinstead,BJJ,"Mote Road, East Grinstead RH19 3LN",Crawley,RH19 3LN,07368 617685,admin@miles-martial-arts.co.uk,https://miles-martial-arts.co.uk/,,,google_maps,2026-03-05T19:32:17.691334+00:00
Miles Martial Arts (Taekwondo) Reigate,BJJ,"Alma Rd, Reigate RH2 0AX",Crawley,RH2 0AX,07368 617685,admin@miles-martial-arts.co.uk,http://miles-martial-arts.co.uk/,5.0,17,google_maps,2026-03-05T19:32:19.436121+00:00
Ray Stevens Academy,BJJ,"253 Burlington Rd, New Malden KT3 4NE",Crawley,KT3 4NE,020 8241 3788,enquiries@raystevensacademy.co.uk,http://www.raystevensacademy.co.uk/,4.7,42,google_maps,2026-03-05T19:32:21.194772+00:00
Kanzenki Shotokan Karate,BJJ,"Imberhorne Lower School, 11 Windmill Ln, East Grinstead RH19 2DT",Crawley,RH19 2DT,,,,3.7,3,google_maps,2026-03-05T19:32:22.981861+00:00
New Realms Tai Chi,BJJ,"The Ark, Mount Ln, Turners Hill, Crawley RH10 4RA",Crawley,RH10 4RA,,,,,,google_maps,2026-03-05T19:32:24.779001+00:00
Fortitude Taekwon-Do Reigate,BJJ,"Sandcross Ln, Reigate RH2 8HH",Crawley,RH2 8HH,07736 770345,joshuabeato@fortitudeinstructor.co.uk; fortitudepolicy@gmail.com,https://tkd4u.co.uk/locations/surrey-martial-arts/martial-arts-reigate/,5.0,2,google_maps,2026-03-05T19:32:26.545503+00:00
Shoshin Way,BJJ,"1a Spindle Way, Crawley RH10 1TG",Crawley,RH10 1TG,01293 544333,,https://paulhawkes.co.uk/,,,google_maps,2026-03-05T19:32:28.324490+00:00
Yoseikan Budo UK,BJJ,"Imber Court, Ember Ln, Molesey KT8 0BT",Crawley,KT8 0BT,07769 564525,yoseikanbudouk@gmail.com,https://yoseikanbudo.co.uk/,5.0,3,google_maps,2026-03-05T19:32:30.153895+00:00
Ringcraft ABC & Fitness Centre,BJJ,"Honeycrock Ln, Salfords, Redhill RH1 5JN",Crawley,RH1 5JN,07966 631966,,,4.5,8,google_maps,2026-03-05T19:32:31.967022+00:00
Asirilanka Therapy,BJJ,"3, Metana House, Priestley Way, Crawley RH10 9NT",Crawley,RH10 9NT,07869 177161,info@asirilankatherapy.co.uk,http://www.asirilankatherapy.co.uk/,5.0,254,google_maps,2026-03-05T19:32:33.788900+00:00
Redhill Taekwondo,BJJ,"3, Metana House, Priestley Way, Crawley RH10 9NT",Crawley,RH10 9NT,07869 177161,info@asirilankatherapy.co.uk,http://www.asirilankatherapy.co.uk/,5.0,254,google_maps,2026-03-05T19:32:35.686700+00:00
Stribe - Crawley PT Gym,BJJ,"4 Royce Rd, Fleming Way, Crawley RH10 9NX",Crawley,RH10 9NX,01293 513152,info@stribe.fit; example@gmail.com,https://stribe.fit/,5.0,350,google_maps,2026-03-05T19:32:37.445283+00:00
MD Martial Arts Academy,BJJ,"1st Floor, The entrance is via, the rear of the building, 19 Ewell Rd, London SM3 8DD",Crawley,SM3 8DD,021270751953,sifumarcdavis@gmail.com,http://sifumarcdavis.com/,5.0,39,google_maps,2026-03-05T19:32:41.034535+00:00
TEAM SHARK. Martial Arts Academy. Muay Thai. Muay Boran. Kickboxing,BJJ,"Team Shark Dojo, Wandle Recreation Centre, Mapleton Rd, London SW18 4DN",Crawley,SW18 4DN,07949 029157,,https://teamshark-martial-arts.com/,5.0,121,google_maps,2026-03-05T19:32:42.721538+00:00
Mogera Tani Judo Club,BJJ,"Hall, Bunce Common Rd, Leigh, Reigate RH2 8NP",Crawley,RH2 8NP,07868 983048,sensei@mogeratanijudo.com,https://www.mogeratanijudo.com/,5.0,1,google_maps,2026-03-05T19:32:44.434014+00:00
Krav Maga Tactics At YMCA,BJJ,"Princes Rd, Redhill RH1 6JJ",Crawley,RH1 6JJ,07737 589077,office@kravmaga-tactics.co.uk,http://kravmaga-tactics.com/,,,google_maps,2026-03-05T19:32:46.145295+00:00
RGA Henley,BJJ,"2 Lawson Rd, Henley-on-Thames RG9 1NZ",Crawley,RG9 1NZ,07360 542677,support@schedulista.com; info@rgahenley.co.uk; info@balancebjj.co.uk,http://www.rgahenley.co.uk/,5.0,16,google_maps,2026-03-05T19:32:47.824127+00:00
East Grinstead Tae Kwon Do,BJJ,"2 Lawson Rd, Henley-on-Thames RG9 1NZ",Crawley,RG9 1NZ,07360 542677,support@schedulista.com; info@rgahenley.co.uk; info@balancebjj.co.uk,http://www.rgahenley.co.uk/,5.0,16,google_maps,2026-03-05T19:32:49.496088+00:00
MELTING POT PROJECT COMMUNITY INTEREST COMPANY,BJJ,"1-2, GLENEAGLES COURT, Brighton Rd, Crawley RH10 8ND",Crawley,RH10 8ND,07831 576591,info@ndiscovered.com; info@meltingpotproject.co.uk,http://www.meltingpotproject.co.uk/,5.0,20,google_maps,2026-03-05T19:32:51.128697+00:00
White Crane Academy,BJJ,"St Richards Church Hall, Sydney Road, Haywards Heath RH16 1EB",Crawley,RH16 1EB,07834 375776,,http://www.whitecraneacademy.com/,5.0,10,google_maps,2026-03-05T19:32:52.883673+00:00
Surrey Tai Chi Club,BJJ,"4 Burhill Rd, Hersham, Walton-on-Thames KT12 4JH",Crawley,KT12 4JH,07810 790981,,,4.4,7,google_maps,2026-03-05T19:32:54.687799+00:00
Gracie Barra Bromley,BJJ,"21a East St, Bromley BR1 1QE",Crawley,BR1 1QE,07724 335981,info@graciebarrabromley.co.uk,http://www.graciebarrabromley.co.uk/,5.0,92,google_maps,2026-03-05T19:32:56.512832+00:00
The Tai Chi Effect - Horsham,BJJ,"St Leonard's Church, Cambridge Rd, Horsham RH13 5ED",Crawley,RH13 5ED,07429 007691,relax@taichieffect.com,https://taichieffect.com/tai-chi-horsham/,5.0,1,google_maps,2026-03-05T19:32:58.348416+00:00
Chen Style Tai Chi Centre,BJJ,"Saint Hill Rd, East Grinstead RH19 4JU",Crawley,RH19 4JU,07709 446493,info@mysite.com; dan@chentaichi.co.uk,http://www.chentaichi.co.uk/,,,google_maps,2026-03-05T19:33:00.187014+00:00
Earth Balance Tai Chi,BJJ,"Thames Valley Athletics Centre, Pococks Ln, Eton, Windsor SL4 6HN",Crawley,SL4 6HN,07428 020243,,http://www.fujau.com/,5.0,81,google_maps,2026-03-05T19:33:03.959618+00:00
Maidenbower Community Centre,BJJ,Crawley RH10 7QH,Crawley,RH10 7QH,,,,4.1,16,google_maps,2026-03-05T19:33:05.809157+00:00
